1173,GOLDSTEIN,29938,95.01%,0.74%,0.68%,0.03%,0.90%,2.64%,0.017%,168,,,
1174,ENGLAND,29926,88.91%,5.28%,0.48%,1.00%,1.95%,2.38%,0.017%,168,,,
1175,PEREIRA,29898,57.92%,4.09%,4.97%,0.26%,1.82%,30.93%,0.017%,168,,,
1176,LY,29891,1.18%,1.54%,94.59%,0.03%,1.72%,0.95%,0.017%,168,,,
1177,JOYNER,29884,53.31%,41.66%,0.37%,0.36%,2.32%,1.97%,0.017%,168,,,
1178,RICHTER,29880,94.78%,0.45%,0.65%,0.22%,1.15%,2.74%,0.017%,168,,,
1179,FARRIS,29877,81.56%,12.51%,0.52%,0.81%,2.09%,2.51%,0.017%,168,,,
1180,TRACY,29867,91.05%,2.83%,0.62%,1.37%,1.61%,2.51%,0.017%,167,,,
1181,BACON,29860,74.94%,18.36%,0.93%,1.25%,2.22%,2.30%,0.017%,167,,,
1182,HAN,29847,4.24%,0.50%,92.67%,0.07%,1.70%,0.82%,0.017%,167,,,
1183,GIBBONS,29824,83.71%,10.79%,0.69%,0.47%,1.71%,2.63%,0.017%,167,,,
1184,MAYFIELD,29805,64.78%,29.16%,0.37%,0.61%,2.55%,2.52%,0.017%,167,,,
1185,HOANG,29798,1.41%,0.13%,96.05%,0.00%,1.61%,0.79%,0.017%,167,,,
1186,ELDER,29796,79.15%,15.72%,0.52%,0.40%,1.83%,2.38%,0.017%,167,,,
1187,LAU,29792,16.19%,0.24%,76.07%,0.08%,3.94%,3.47%,0.017%,167,,,
1188,DALE,29757,78.17%,14.45%,0.74%,2.01%,2.09%,2.53%,0.017%,167,,,
1189,CAMP,29753,85.05%,9.83%,0.59%,0.84%,1.66%,2.02%,0.017%,167,,,
1190,CONNOLLY,29710,94.90%,0.73%,0.71%,0.31%,1.23%,2.11%,0.017%,167,,,
1191,HEWITT,29694,82.77%,11.71%,0.61%,0.60%,1.84%,2.48%,0.017%,167,,,
1192,CRAMER,29691,93.69%,1.47%,0.66%,0.39%,1.62%,2.18%,0.017%,167,,,
1193,GOLDBERG,29603,95.31%,0.45%,0.70%,0.07%,0.96%,2.50%,0.017%,166,,,
1194,MORIN,29593,70.09%,1.10%,0.78%,2.22%,1.22%,24.59%,0.017%,166,,,
1195,SUTHERLAND,29585,83.46%,9.94%,0.69%,1.05%,1.60%,3.24%,0.017%,166,,,
1196,KAPLAN,29582,94.78%,0.42%,0.79%,0.10%,1.09%,2.82%,0.017%,166,,,
1197,MCALLISTER,29544,78.29%,16.15%,0.58%,0.54%,2.10%,2.34%,0.017%,166,,,
1198,BYRNE,29503,94.79%,0.34%,0.67%,0.27%,1.05%,2.88%,0.017%,165,,,
1199,OSORIO,29482,3.70%,0.55%,1.17%,0.14%,0.21%,94.23%,0.017%,165,,,
1200,CASH,29476,78.56%,15.54%,0.58%,0.67%,1.95%,2.70%,0.017%,165,,,
1201,HAINES,29462,89.91%,5.11%,0.54%,0.69%,1.63%,2.12%,0.017%,165,,,
1202,MEEKS,29457,73.84%,20.41%,0.37%,1.06%,2.21%,2.10%,0.017%,165,,,
1203,WYNN,29417,54.24%,39.05%,1.12%,1.03%,2.47%,2.10%,0.016%,165,,,
1204,GILLIAM,29414,60.55%,34.14%,0.39%,0.55%,2.45%,1.92%,0.016%,165,,,
1205,VIGIL,29382,13.86%,0.37%,0.34%,2.74%,0.59%,82.09%,0.016%,165,,,
1206,HICKEY,29350,92.21%,2.70%,0.59%,0.41%,1.49%,2.61%,0.016%,165,,,
1207,CONNOR,29346,81.54%,12.48%,0.80%,0.54%,1.86%,2.78%,0.016%,165,,,
1208,PATE,29327,80.28%,14.15%,0.88%,0.91%,1.92%,1.85%,0.016%,164,,,
1209,ZEPEDA,29252,4.07%,0.22%,0.30%,0.37%,0.18%,94.86%,0.016%,164,,,
1210,HATCHER,29235,68.00%,26.36%,0.47%,0.79%,2.50%,1.88%,0.016%,164,,,
1211,ESCOBEDO,29185,4.28%,0.10%,0.44%,0.15%,0.15%,94.89%,0.016%,164,,,
1212,ARREDONDO,29173,4.88%,0.21%,0.19%,0.22%,0.16%,94.36%,0.016%,164,,,
1213,HYDE,29094,86.16%,8.27%,0.64%,0.66%,1.62%,2.66%,0.016%,163,,,
1214,CHRISTOPHER,29067,73.71%,18.90%,1.27%,0.50%,2.17%,3.45%,0.016%,163,,,
1215,MOBLEY,29065,57.44%,37.25%,0.34%,0.60%,2.13%,2.24%,0.016%,163,,,
1216,KESSLER,29064,94.94%,0.65%,0.65%,0.27%,1.28%,2.21%,0.016%,163,,,
1217,BRITTON,29040,73.97%,19.85%,0.50%,0.79%,2.21%,2.68%,0.016%,163,,,
1217,RITCHIE,29040,91.45%,3.06%,0.66%,0.60%,1.58%,2.64%,0.016%,163,,,
1219,ROMANO,29018,84.76%,0.53%,1.52%,0.12%,0.81%,12.26%,0.016%,163,,,
1220,ONEIL,28949,88.03%,6.46%,0.55%,0.51%,1.78%,2.67%,0.016%,162,,,
1221,TYSON,28947,52.86%,41.40%,0.46%,0.67%,2.37%,2.24%,0.016%,162,,,
1222,BUI,28919,1.71%,0.32%,95.45%,0.02%,1.63%,0.87%,0.016%,162,,,
1223,HILTON,28918,78.28%,15.64%,0.64%,0.58%,2.00%,2.86%,0.016%,162,,,
1224,CABALLERO,28903,6.32%,0.75%,3.07%,0.22%,0.38%,89.25%,0.016%,162,,,
1225,DOWNING,28880,80.29%,12.93%,0.60%,1.17%,2.34%,2.66%,0.016%,162,,,
1226,SHARPE,28879,70.96%,23.71%,0.52%,0.36%,2.13%,2.32%,0.016%,162,,,
1227,GUY,28852,67.88%,24.98%,1.01%,1.43%,2.33%,2.37%,0.016%,162,,,
1227,HOLCOMB,28852,88.57%,5.98%,0.61%,0.75%,1.71%,2.38%,0.016%,162,,,
1229,RANKIN,28821,78.47%,15.80%,0.53%,0.49%,2.06%,2.65%,0.016%,162,,,
1230,GODFREY,28734,78.05%,16.23%,0.63%,0.77%,2.05%,2.28%,0.016%,161,,,
1231,CHAMBERLAIN,28727,87.49%,5.95%,0.63%,0.85%,1.65%,3.43%,0.016%,161,,,
1232,FINK,28701,95.55%,0.31%,0.61%,0.34%,1.11%,2.08%,0.016%,161,,,
1233,HOLLIS,28617,65.53%,28.95%,0.45%,0.49%,2.26%,2.32%,0.016%,160,,,
1234,FOREMAN,28605,65.78%,27.13%,0.53%,1.56%,2.49%,2.50%,0.016%,160,,,
1235,CARRANZA,28581,3.95%,0.19%,0.90%,0.15%,0.18%,94.62%,0.016%,160,,,
1236,SHARMA,28559,3.56%,0.76%,90.64%,0.42%,3.75%,0.86%,0.016%,160,,,
1237,KERN,28547,93.18%,2.23%,0.88%,0.38%,1.30%,2.04%,0.016%,160,,,
1238,CHU,28508,2.61%,(S),92.14%,(S),3.30%,1.68%,0.016%,160,,,
1239,KNOWLES,28460,81.01%,13.19%,0.56%,0.59%,1.91%,2.73%,0.016%,160,,,
1240,MA,28452,3.07%,0.45%,93.51%,0.06%,1.37%,1.54%,0.016%,160,,,
1241,MADISON,28411,55.04%,38.28%,0.68%,0.93%,3.01%,2.06%,0.016%,159,,,
1242,CHILDS,28359,63.30%,30.85%,0.45%,0.97%,2.36%,2.06%,0.016%,159,,,
1243,BELCHER,28321,80.09%,15.12%,0.44%,0.52%,1.68%,2.15%,0.016%,159,,,
1244,WILLS,28219,76.10%,17.99%,0.69%,0.46%,2.06%,2.70%,0.016%,158,,,
1245,WOMACK,28201,65.16%,29.05%,0.43%,0.72%,2.48%,2.16%,0.016%,158,,,
1246,DYE,28182,83.48%,11.06%,0.54%,0.67%,1.96%,2.30%,0.016%,158,,,
1247,ARTHUR,28102,76.63%,15.79%,1.04%,2.36%,1.84%,2.35%,0.016%,158,,,
1248,GRACE,28098,71.46%,20.26%,1.52%,0.64%,2.81%,3.30%,0.016%,158,,,
1249,BACA,28082,16.08%,0.28%,0.62%,2.00%,0.55%,80.46%,0.016%,157,,,
1250,RUTHERFORD,28079,82.13%,11.69%,0.53%,1.16%,2.29%,2.20%,0.016%,157,,,
1251,SORENSEN,28069,94.38%,0.28%,0.79%,0.33%,1.61%,2.61%,0.016%,157,,,
1252,MCCRAY,28024,26.51%,67.43%,0.24%,0.96%,2.91%,1.96%,0.016%,157,,,
1253,HASTINGS,28015,88.99%,5.07%,0.60%,0.84%,1.81%,2.70%,0.016%,157,,,
1254,PIERSON,27983,84.30%,10.02%,0.54%,0.48%,2.01%,2.65%,0.016%,157,,,
1255,CHACON,27982,6.50%,0.31%,0.56%,0.46%,0.21%,91.96%,0.016%,157,,,
1256,RENTERIA,27976,4.11%,0.27%,0.16%,0.30%,0.17%,94.98%,0.016%,157,,,
1257,MOHAMED,27972,20.08%,65.60%,8.23%,0.38%,3.78%,1.94%,0.016%,157,,,
1258,NICHOLAS,27922,73.29%,17.12%,1.22%,1.73%,2.40%,4.24%,0.016%,157,,,
1259,KENDRICK,27915,64.90%,29.71%,0.47%,0.51%,2.34%,2.07%,0.016%,157,,,
1260,FERREIRA,27898,66.54%,3.04%,1.63%,0.46%,2.28%,26.05%,0.016%,156,,,
1261,LOCKHART,27883,63.59%,30.83%,0.46%,0.41%,2.33%,2.38%,0.016%,156,,,
1262,BOGGS,27880,89.29%,5.75%,0.41%,0.79%,1.77%,1.99%,0.016%,156,,,
1263,PRYOR,27805,60.17%,34.03%,0.42%,0.65%,2.69%,2.04%,0.016%,156,,,
1264,DOHERTY,27787,94.83%,0.89%,0.63%,0.30%,1.37%,1.98%,0.016%,156,,,
1265,SARGENT,27786,86.41%,7.83%,0.49%,1.03%,1.95%,2.30%,0.016%,156,,,
1266,KENNEY,27759,87.17%,7.73%,0.66%,0.27%,1.97%,2.19%,0.016%,156,,,
1267,TUTTLE,27751,93.39%,1.35%,0.53%,0.98%,1.65%,2.10%,0.016%,156,,,
1268,DENTON,27742,85.74%,8.95%,0.45%,0.62%,1.76%,2.47%,0.016%,156,,,
1269,MAGEE,27720,64.77%,30.54%,0.49%,0.52%,1.79%,1.90%,0.016%,155,,,
1270,JAMISON,27697,56.70%,37.49%,0.42%,0.73%,2.37%,2.29%,0.016%,155,,,
1271,LYON,27690,91.83%,2.99%,0.73%,0.48%,1.59%,2.38%,0.016%,155,,,
1272,LOCKE,27643,81.22%,12.30%,1.25%,0.79%,2.22%,2.23%,0.016%,155,,,
1273,PUCKETT,27627,89.08%,6.29%,0.52%,0.59%,1.76%,1.75%,0.015%,155,,,
1274,CORONADO,27626,5.21%,0.24%,1.02%,0.76%,0.21%,92.56%,0.015%,155,,,
1275,OLVERA,27551,4.29%,0.14%,0.15%,0.22%,0.13%,95.08%,0.015%,155,,,
1276,SYKES,27546,54.03%,40.82%,0.40%,0.33%,2.44%,1.99%,0.015%,154,,,
1277,MANUEL,27529,39.56%,26.79%,12.84%,3.51%,3.17%,14.13%,0.015%,154,,,
1278,BURKS,27523,51.94%,42.23%,0.32%,0.40%,2.76%,2.34%,0.015%,154,,,
1279,CHIN,27487,5.90%,6.74%,76.08%,0.09%,8.12%,3.06%,0.015%,154,,,
1280,QUIROZ,27452,4.29%,0.24%,0.81%,0.30%,0.23%,94.14%,0.015%,154,,,
1281,HOPPER,27353,87.28%,6.28%,0.53%,1.16%,1.98%,2.77%,0.015%,153,,,
1282,MCGILL,27330,67.52%,26.53%,0.45%,0.60%,2.36%,2.54%,0.015%,153,,,
1283,DOLAN,27329,94.95%,0.35%,0.77%,0.26%,1.45%,2.22%,0.015%,153,,,
1284,MCKENNA,27293,94.10%,0.90%,0.58%,0.23%,1.10%,3.10%,0.015%,153,,,
1285,HEAD,27292,78.41%,16.72%,0.45%,0.84%,1.71%,1.87%,0.015%,153,,,
1286,MONTANO,27276,10.61%,0.41%,1.54%,0.67%,0.39%,86.38%,0.015%,153,,,
1287,PAREDES,27274,4.83%,0.33%,3.13%,0.10%,0.33%,91.28%,0.015%,153,,,
1288,DELATORRE,27265,4.87%,0.17%,1.98%,0.14%,0.24%,92.61%,0.015%,153,,,
1289,LANGLEY,27252,82.43%,11.31%,0.50%,1.30%,2.11%,2.36%,0.015%,153,,,
1290,SINCLAIR,27243,73.01%,19.94%,0.66%,0.71%,1.88%,3.81%,0.015%,153,,,
1291,DWYER,27240,92.03%,3.38%,0.75%,0.22%,1.34%,2.29%,0.015%,153,,,
1292,SHIRLEY,27224,82.63%,9.10%,0.62%,3.33%,2.08%,2.23%,0.015%,153,,,
1293,MULLER,27216,87.50%,3.16%,1.17%,0.28%,1.55%,6.34%,0.015%,153,,,
1294,COURTNEY,27205,84.64%,9.70%,0.58%,0.69%,1.86%,2.54%,0.015%,153,,,
1295,SLAUGHTER,27155,57.05%,37.07%,0.37%,0.43%,2.73%,2.36%,0.015%,152,,,
1296,POLK,27094,45.48%,47.96%,0.66%,1.09%,2.46%,2.35%,0.015%,152,,,
1297,LEMUS,27079,3.83%,0.39%,0.17%,0.11%,0.13%,95.36%,0.015%,152,,,
1298,COVINGTON,27068,48.90%,45.18%,0.34%,0.66%,2.78%,2.14%,0.015%,152,,,
1299,MADRIGAL,27033,4.44%,0.17%,1.07%,0.31%,0.33%,93.69%,0.015%,152,,,
1300,CLEMONS,27022,51.48%,42.55%,0.34%,0.64%,2.91%,2.08%,0.015%,152,,,
1301,ROSADO,26998,6.94%,1.53%,0.41%,0.13%,0.22%,90.76%,0.015%,151,,,
1302,BROUSSARD,26971,67.65%,27.37%,0.27%,0.34%,1.79%,2.57%,0.015%,151,,,
1303,MCGINNIS,26953,86.94%,7.62%,0.53%,0.50%,1.99%,2.43%,0.015%,151,,,
1304,HATCH,26903,86.99%,6.87%,0.62%,1.33%,1.80%,2.38%,0.015%,151,,,
1305,SHEEHAN,26902,95.22%,0.20%,0.79%,0.25%,1.33%,2.21%,0.015%,151,,,
1306,RUTLEDGE,26887,75.32%,19.21%,0.48%,0.73%,1.92%,2.35%,0.015%,151,,,
1307,CORBIN,26876,75.18%,19.85%,0.45%,0.44%,2.12%,1.97%,0.015%,151,,,
1308,DEMPSEY,26863,88.86%,5.60%,0.59%,0.88%,1.68%,2.39%,0.015%,151,,,
1309,GARLAND,26779,76.85%,17.54%,0.53%,0.65%,2.12%,2.30%,0.015%,150,,,
1310,CARMONA,26774,6.04%,0.61%,0.99%,0.25%,0.23%,91.88%,0.015%,150,,,
1311,BOWLING,26762,91.39%,4.67%,0.35%,0.46%,1.71%,1.42%,0.015%,150,,,
1312,BURRIS,26760,75.41%,17.66%,0.47%,1.81%,2.62%,2.02%,0.015%,150,,,
1313,WHITLEY,26732,72.22%,22.85%,0.44%,0.52%,1.89%,2.09%,0.015%,150,,,
1314,HAMM,26726,86.29%,8.89%,0.57%,0.53%,1.64%,2.08%,0.015%,150,,,
1315,BLAND,26722,60.20%,34.26%,0.42%,0.54%,2.34%,2.24%,0.015%,150,,,
1316,BERMUDEZ,26691,5.62%,1.05%,2.93%,0.12%,0.33%,89.95%,0.015%,150,,,
1317,STINSON,26681,70.77%,23.83%,0.48%,0.45%,2.18%,2.29%,0.015%,150,,,
1318,PIKE,26655,92.52%,1.86%,0.69%,1.34%,1.36%,2.22%,0.015%,149,,,
1319,ORELLANA,26651,3.46%,0.37%,0.35%,0.06%,0.12%,95.64%,0.015%,149,,,
1320,DOWNEY,26627,88.35%,6.20%,0.62%,0.83%,1.65%,2.35%,0.015%,149,,,
1321,VARELA,26621,7.38%,1.03%,0.51%,0.42%,0.25%,90.42%,0.015%,149,,,
1322,HARDEN,26617,58.38%,35.87%,0.38%,0.76%,2.61%,2.00%,0.015%,149,,,
1323,COUCH,26615,87.30%,7.28%,0.50%,0.71%,1.96%,2.24%,0.015%,149,,,
1324,DICKINSON,26607,89.69%,4.78%,0.78%,0.48%,1.71%,2.56%,0.015%,149,,,
1325,CASSIDY,26590,92.64%,2.22%,0.69%,0.39%,1.41%,2.66%,0.015%,149,,,
1326,RUCKER,26581,45.71%,48.46%,0.46%,0.43%,2.87%,2.07%,0.015%,149,,,
1327,GABRIEL,26578,52.31%,19.60%,7.87%,0.46%,2.35%,17.41%,0.015%,149,,,
1328,HERRON,26559,71.62%,22.26%,0.56%,0.57%,2.29%,2.70%,0.015%,149,,,
1329,MCNAMARA,26534,95.17%,0.40%,0.70%,0.28%,1.22%,2.22%,0.015%,149,,,
1330,ROUSE,26519,68.83%,25.28%,0.44%,1.03%,2.02%,2.39%,0.015%,149,,,
1331,BURT,26475,79.34%,15.49%,0.62%,0.46%,1.84%,2.27%,0.015%,148,,,
1332,BATTLE,26432,15.78%,77.31%,0.34%,0.34%,3.11%,3.11%,0.015%,148,,,
1333,GUSTAFSON,26421,95.58%,0.24%,0.56%,0.49%,1.42%,1.71%,0.015%,148,,,
1334,HERBERT,26417,71.61%,20.45%,0.78%,0.94%,2.03%,4.20%,0.015%,148,,,
1335,DUNBAR,26405,64.22%,30.10%,0.60%,0.39%,2.39%,2.29%,0.015%,148,,,
1335,WEBBER,26405,82.78%,11.39%,0.59%,0.59%,1.83%,2.82%,0.015%,148,,,
1337,BOYCE,26376,74.15%,20.06%,0.63%,0.45%,2.26%,2.45%,0.015%,148,,,
1338,DEWITT,26348,87.58%,6.84%,0.56%,0.60%,1.92%,2.49%,0.015%,148,,,
1339,ROSENBERG,26307,95.18%,0.76%,0.63%,0.19%,1.02%,2.22%,0.015%,148,,,
1340,SIMMS,26287,52.24%,41.27%,0.42%,0.64%,2.73%,2.70%,0.015%,147,,,
1341,WOODRUFF,26286,82.02%,12.57%,0.55%,0.59%,2.13%,2.14%,0.015%,147,,,
1342,BRANDON,26284,63.61%,29.10%,0.64%,0.70%,2.58%,3.37%,0.015%,147,,,
1343,ROMO,26283,7.72%,0.21%,0.53%,0.39%,0.33%,90.83%,0.015%,147,,,
1344,HUTCHINS,26251,78.02%,16.62%,0.54%,0.59%,2.06%,2.17%,0.015%,147,,,
1344,KIRKPATRICK,26251,89.44%,5.39%,0.65%,0.45%,1.66%,2.41%,0.015%,147,,,
1346,CORBETT,26246,80.45%,14.81%,0.51%,0.46%,1.57%,2.20%,0.015%,147,,,
1347,GRANADOS,26187,3.69%,0.23%,0.54%,0.21%,0.13%,95.19%,0.015%,147,,,
1348,ROSSI,26183,91.29%,0.65%,0.63%,0.21%,1.10%,6.12%,0.015%,147,,,
1349,GOSS,26179,80.46%,14.15%,0.44%,0.76%,1.74%,2.45%,0.015%,147,,,
1350,LOTT,26174,65.56%,28.62%,0.49%,0.65%,2.40%,2.28%,0.015%,147,,,
1351,LEYVA,26153,4.48%,0.16%,0.89%,0.39%,0.20%,93.88%,0.015%,147,,,
1352,HINOJOSA,26146,5.57%,0.12%,0.19%,0.22%,0.13%,93.77%,0.015%,147,,,
1353,GIL,26112,10.52%,0.54%,1.70%,0.17%,0.23%,86.83%,0.015%,146,,,
1354,CRABTREE,26104,93.91%,1.12%,0.56%,0.85%,1.79%,1.78%,0.015%,146,,,
1355,GRADY,26103,70.83%,23.33%,0.57%,0.57%,2.06%,2.64%,0.015%,146,,,
1356,MCCLELLAN,26060,81.00%,13.53%,0.54%,0.94%,1.93%,2.06%,0.015%,146,,,
1357,KUMAR,25986,4.23%,0.94%,88.26%,0.60%,4.91%,1.07%,0.015%,146,,,
1358,FRASER,25961,78.47%,15.47%,0.89%,0.59%,1.96%,2.62%,0.015%,146,,,
1359,RICO,25954,8.25%,0.68%,1.77%,0.53%,0.47%,88.30%,0.015%,146,,,
1360,BINGHAM,25941,82.00%,12.70%,0.46%,0.67%,1.89%,2.29%,0.015%,145,,,
1361,SORIANO,25916,8.42%,0.53%,19.44%,0.16%,1.55%,69.91%,0.015%,145,,,
1362,STERLING,25894,63.61%,28.49%,0.69%,0.49%,2.38%,4.35%,0.015%,145,,,
1363,FONSECA,25863,18.23%,2.04%,1.07%,0.27%,0.82%,77.57%,0.015%,145,,,
1364,MADRID,25854,9.65%,0.42%,3.26%,0.59%,0.64%,85.44%,0.014%,145,,,
1365,EMERY,25839,88.22%,5.60%,0.67%,1.06%,1.87%,2.57%,0.014%,145,,,
1366,SINGER,25828,90.38%,2.09%,0.93%,2.58%,1.47%,2.56%,0.014%,145,,,
1367,ARAGON,25801,10.10%,0.38%,3.41%,1.84%,0.72%,83.55%,0.014%,145,,,
1368,AQUINO,25783,11.62%,0.51%,29.93%,0.29%,2.51%,55.14%,0.014%,145,,,
1369,ELMORE,25774,74.99%,19.15%,0.54%,0.50%,2.48%,2.34%,0.014%,145,,,
1370,WORLEY,25758,89.62%,5.40%,0.50%,0.64%,1.80%,2.05%,0.014%,144,,,
1371,SIMONS,25755,85.21%,8.65%,0.65%,0.54%,1.82%,3.13%,0.014%,144,,,
1372,QUEZADA,25752,2.99%,0.23%,0.30%,0.10%,0.09%,96.29%,0.014%,144,,,
1373,OTT,25738,94.06%,1.22%,0.56%,0.66%,1.44%,2.07%,0.014%,144,,,
1374,OCAMPO,25720,3.18%,0.14%,14.56%,0.15%,0.89%,81.08%,0.014%,144,,,
1375,AVILES,25716,5.37%,0.72%,1.22%,0.10%,0.30%,92.29%,0.014%,144,,,
1376,NIETO,25701,7.32%,0.19%,0.91%,0.93%,0.34%,90.31%,0.014%,144,,,
1377,ERVIN,25698,58.27%,35.60%,0.51%,0.56%,2.61%,2.45%,0.014%,144,,,
1378,GORE,25648,71.02%,22.28%,1.68%,0.71%,2.33%,1.98%,0.014%,144,,,
1379,SHAFER,25641,94.16%,0.80%,0.78%,0.45%,1.61%,2.20%,0.014%,144,,,
1380,WESTON,25637,70.94%,22.45%,0.52%,1.41%,2.06%,2.61%,0.014%,144,,,
1381,XU,25622,0.83%,0.12%,98.25%,0.02%,0.55%,0.24%,0.014%,144,,,
1382,PLUMMER,25596,68.97%,24.69%,0.44%,1.37%,2.13%,2.41%,0.014%,144,,,
1383,MICHEL,25578,51.10%,22.70%,0.50%,0.64%,1.53%,23.52%,0.014%,143,,,
1384,PAZ,25574,7.43%,0.32%,2.98%,0.22%,0.43%,88.62%,0.014%,143,,,
1385,YANEZ,25563,4.76%,0.18%,0.46%,0.38%,0.20%,94.01%,0.014%,143,,,
1386,GREGG,25554,82.87%,11.22%,0.54%,1.35%,1.79%,2.23%,0.014%,143,,,
1387,ABRAMS,25534,71.62%,22.14%,0.55%,0.57%,1.91%,3.21%,0.014%,143,,,
1388,SMART,25528,72.84%,20.26%,0.69%,1.58%,2.15%,2.48%,0.014%,143,,,
1389,BEATTY,25510,80.19%,14.26%,0.58%,0.77%,2.08%,2.13%,0.014%,143,,,
1390,SERNA,25503,7.34%,0.24%,1.27%,0.34%,0.34%,90.48%,0.014%,143,,,
1391,MEIER,25486,94.94%,0.28%,0.75%,0.28%,1.24%,2.51%,0.014%,143,,,
1392,ROBISON,25450,88.40%,6.02%,0.44%,1.00%,1.96%,2.17%,0.014%,143,,,
1393,SWARTZ,25444,95.26%,0.53%,0.59%,0.44%,1.29%,1.88%,0.014%,143,,,
1394,SEYMOUR,25436,82.59%,10.89%,0.67%,1.40%,1.95%,2.50%,0.014%,143,,,
1395,GLEASON,25416,92.38%,1.90%,0.72%,0.98%,1.61%,2.42%,0.014%,143,,,
1396,VELA,25414,7.62%,0.28%,0.57%,0.19%,0.25%,91.09%,0.014%,143,,,
1397,PADGETT,25413,88.68%,6.66%,0.40%,0.56%,1.69%,2.00%,0.014%,143,,,
1398,ACKERMAN,25401,93.47%,1.41%,0.63%,0.66%,1.58%,2.26%,0.014%,142,,,
1399,HELLER,25373,94.13%,1.71%,0.58%,0.19%,1.19%,2.20%,0.014%,142,,,
1400,ZIEGLER,25351,92.36%,2.78%,0.71%,0.50%,1.39%,2.26%,0.014%,142,,,
1401,VINSON,25341,65.57%,28.93%,0.46%,0.56%,2.35%,2.12%,0.014%,142,,,
1402,ELDRIDGE,25299,81.79%,12.81%,0.46%,0.87%,2.08%,1.99%,0.014%,142,,,
1403,PINA,25293,10.37%,4.99%,0.57%,0.78%,0.99%,82.31%,0.014%,142,,,
1404,SCHUMACHER,25292,95.71%,0.28%,0.60%,0.41%,1.26%,1.74%,0.014%,142,,,
1405,AKERS,25290,89.91%,4.77%,0.51%,0.66%,1.98%,2.17%,0.014%,142,,,
1406,ROE,25286,90.91%,3.17%,1.23%,0.58%,1.71%,2.40%,0.014%,142,,,
1407,TOMLINSON,25274,83.64%,10.32%,0.65%,0.55%,1.85%,2.99%,0.014%,142,,,
1408,MAYES,25256,60.01%,32.34%,0.36%,0.67%,2.60%,4.04%,0.014%,142,,,
1409,ZHENG,25242,0.74%,(S),98.02%,(S),0.92%,0.20%,0.014%,142,,,
1410,ALBRIGHT,25189,89.66%,5.59%,0.49%,0.52%,1.63%,2.10%,0.014%,141,,,
1411,BURGOS,25169,6.06%,1.35%,2.70%,0.10%,0.43%,89.35%,0.014%,141,,,
1412,SWAIN,25157,66.17%,26.79%,1.22%,0.81%,2.40%,2.61%,0.014%,141,,,
1413,MANLEY,25136,78.54%,15.40%,0.78%,0.62%,2.29%,2.39%,0.014%,141,,,
1414,HELTON,25118,91.58%,3.57%,0.39%,0.78%,1.76%,1.92%,0.014%,141,,,
1415,SONG,25110,1.98%,0.45%,95.15%,0.04%,1.74%,0.65%,0.014%,141,,,
1416,QUICK,25091,80.91%,13.19%,0.57%,1.10%,1.94%,2.28%,0.014%,141,,,
1417,LESLIE,25078,72.64%,19.47%,1.13%,1.28%,2.38%,3.10%,0.014%,141,,,
1418,STERN,25074,93.69%,2.20%,0.67%,0.18%,1.16%,2.11%,0.014%,141,,,
1419,GIVENS,25067,49.85%,44.13%,0.36%,0.94%,2.72%,2.01%,0.014%,141,,,
1420,TIPTON,25064,87.50%,6.91%,0.50%,1.00%,2.02%,2.07%,0.014%,141,,,
1421,COFFMAN,24980,92.65%,1.97%,0.50%,0.72%,1.73%,2.42%,0.014%,140,,,
1422,GREENWOOD,24971,80.54%,13.59%,0.52%,0.99%,1.81%,2.56%,0.014%,140,,,
1423,CURRAN,24969,95.05%,0.37%,0.66%,0.31%,1.40%,2.21%,0.014%,140,,,
1424,CHILDRESS,24937,78.33%,16.39%,0.44%,0.54%,2.14%,2.16%,0.014%,140,,,
1425,FISH,24924,91.87%,1.97%,0.66%,1.94%,1.66%,1.91%,0.014%,140,,,
1426,ELKINS,24902,90.59%,4.10%,0.49%,0.81%,1.74%,2.28%,0.014%,140,,,
1427,DALEY,24901,76.62%,17.71%,0.69%,0.40%,2.03%,2.55%,0.014%,140,,,
1428,LOWRY,24895,84.59%,6.39%,0.61%,3.66%,2.07%,2.68%,0.014%,140,,,
1428,ANGEL,24895,43.29%,2.82%,1.48%,0.45%,1.04%,50.91%,0.014%,140,,,
1430,SOLANO,24881,9.28%,0.54%,1.77%,0.25%,0.28%,87.87%,0.014%,140,,,
1431,DUONG,24870,0.83%,0.10%,96.69%,0.02%,1.60%,0.76%,0.014%,139,,,
1432,EDMONDS,24857,60.79%,32.73%,0.52%,0.71%,2.92%,2.33%,0.014%,139,,,
1433,GOMES,24827,53.24%,14.15%,9.61%,0.76%,4.85%,17.38%,0.014%,139,,,
1434,BUCKNER,24822,67.41%,26.51%,0.44%,0.89%,2.53%,2.21%,0.014%,139,,,
1435,WALDEN,24821,78.14%,16.36%,0.54%,1.03%,2.00%,1.92%,0.014%,139,,,
1436,HUTCHISON,24820,90.53%,4.55%,0.47%,0.65%,1.82%,1.98%,0.014%,139,,,
1437,GRIGGS,24819,69.62%,24.83%,0.46%,0.82%,2.03%,2.23%,0.014%,139,,,
1438,NIX,24786,81.05%,13.29%,0.44%,0.84%,2.07%,2.31%,0.014%,139,,,
1439,CLIFTON,24758,81.19%,13.11%,0.44%,0.73%,2.21%,2.33%,0.014%,139,,,
1440,THOMSON,24750,89.95%,3.98%,1.27%,0.47%,1.76%,2.58%,0.014%,139,,,
